StateName,StateFIPS,PumaState,PUMA,Counties Within PUMA,uninsured_total,uninsured_percent,Foodstamp,Age0_18,Age19_25,Age26_34,Age35_54,Age55_64,Male,Female,Married,ChildinFamily,Latino,WhiteNonLatino,BlackNonLatino,AsianNonLatino,Multiracial_or_Other,Disabled,FullTime_Worker_in_Family,LessThanHS,HSDiploma,CollegeGrad,NoEnglishAdults_in_House,EnglishSpeaking,Spanish,%_EducatedPersons
NewYork,36,3604014,4014,KingsCounty(part),13256,9.5,3241,1826,2733,3412,3518,1768,7699,5557,4199,4372,583,5651,594,1776,152,76,9956,463,5985,2668,6113,6159,3580,266845.14936632465
NewYork,36,3604015,4015,KingsCounty(part),19481,13.7,5000,2424,4530,4530,5691,235,11555,7926,526,6838,4974,5662,653,2479,314,194,1416,2287,12534,466,5125,12925,1767,46664.33961295621
NewYork,36,3604016,4016,KingsCounty(part),10516,8.9,1474,810,1471,2143,4545,1548,5888,4629,4763,352,1711,666,22,2717,,237,8176,2193,4962,3362,2455,6615,980,336247.1852415367
NewYork,36,3604017,4017,KingsCounty(part),20667,14.0,3623,1306,3181,6050,843,288,1245,8262,8755,5853,4417,7925,522,7729,74,274,1719,6859,1774,334,9183,9555,2959,33408.58373252044
NewYork,36,3604018,4018,KingsCounty(part),11872,15.5,3382,1019,2135,2456,4548,1714,733,457,4277,2811,1417,638,2743,1333,,56,9289,1197,7965,2711,4052,7066,476,271167.0906334232
NewYork,36,3604101,4101,QueensCounty(part),29444,20.5,4307,1532,6227,8442,875,4493,16362,1381,7721,5912,974,13881,1577,4222,689,2186,23232,5569,1532,8573,3899,19465,5183,857305.2030974054
NewYork,36,3604102,4102,QueensCounty(part),41788,28.7,9253,2375,8114,8763,1821,4336,26617,15172,1329,11886,32361,1915,1285,531,851,1179,3255,15422,2742,5625,17920,15260,23627,562506.5616923519
NewYork,36,3604103,4103,QueensCounty(part),37149,19.2,2212,5222,4251,7731,1415,584,2885,16264,16842,1221,467,4775,362,2788,317,138,29471,981,1656,1842,16229,16594,2215,184204.45772429943
NewYork,36,3604104,4104,QueensCounty(part),12715,13.1,452,2906,814,2467,5571,957,5774,6941,4495,6374,1441,4127,,5394,124,64,94,95,695,567,3174,8482,855,56705.46598505702
NewYork,36,3604105,4105,QueensCounty(part),24172,14.2,6462,3143,4877,4644,7696,3813,11679,12493,6425,7839,2168,1184,14675,437,1839,1498,1633,4637,13235,63,1966,20475,889,6354.753433724971
NewYork,36,3604106,4106,QueensCounty(part),14340,11.8,1336,513,2501,3481,625,164,7471,687,586,3117,2655,411,3239,372,613,612,1157,2954,6627,4759,3010,9265,1982,475946.2133891213
NewYork,36,3604107,4107,QueensCounty(part),26568,24.1,4549,1406,5004,7636,1118,154,15476,1192,8147,8222,16866,157,1398,627,464,348,22826,7111,14863,4594,11786,9678,13046,459455.94323998794
NewYork,36,3604108,4108,QueensCounty(part),10035,11.1,1449,1292,1698,2086,44,919,5366,4669,331,2329,58,621,,2943,31,198,7512,563,498,4563,1927,6494,187,456304.96263079223
NewYork,36,3604109,4109,QueensCounty(part),21819,19.8,2393,788,3751,8032,786,1441,1295,8914,6758,3643,8395,5551,456,753,364,733,17436,294,12643,6272,5003,13082,3910,627257.9449103993
NewYork,36,3604110,4110,QueensCounty(part),24532,16.5,1701,1819,4531,6236,8772,3174,13319,11213,7789,8123,9952,12485,356,1683,55,849,17244,4485,14713,5334,4842,18010,3536,533459.9747268873
NewYork,36,3604111,4111,QueensCounty(part),18773,13.7,2188,1122,3946,4074,6966,2664,9657,9116,7154,51,8822,2355,1717,4981,828,94,1584,3465,12591,2717,3009,12248,4089,271767.06972780055
NewYork,36,3604112,4112,QueensCounty(part),28658,14.4,5146,3186,6022,6891,9472,386,15424,13235,7824,1151,5845,33,16881,473,1438,1886,2842,5544,17686,5428,2709,24404,2601,542861.7140065602
NewYork,36,3604113,4113,QueensCounty(part),17271,15.5,1605,1533,2049,3832,8122,1735,839,9232,6938,618,4722,2492,291,4289,2868,1165,13331,344,1397,3469,1747,14090,2369,346908.0887036072
NewYork,36,3604114,4114,QueensCounty(part),12708,14.3,2182,1829,2588,3421,3893,977,7467,5241,3314,4759,4623,3481,457,425,121,243,1596,3893,7723,192,2069,10876,1627,19260.772741580106
NewYork,36,3604201,4201,NassauCounty(part),5678,6.3,521,565,1988,270,248,446,2529,3149,246,288,2165,175,21,1487,74,292,4183,1741,2548,1388,1337,3623,1077,138844.87495597042
NewYork,36,3604202,4202,NassauCounty(part),7040,7.6,775,439,1971,951,2998,681,3851,3189,2458,1848,228,2934,66,1289,183,173,6119,67,467,17,1162,4876,878,1706.6335227272727
NewYork,36,3604203,4203,NassauCounty(part),6983,7.9,529,637,601,2388,2611,746,4166,2817,349,232,518,2823,226,3416,,,459,869,3478,2636,2604,4153,78,263649.8066733496
NewYork,36,3604204,4204,NassauCounty(part),11507,12.3,224,1889,1579,3117,2933,1989,622,535,2564,4163,3619,2831,151,861,3146,255,791,353,5428,327,598,7632,3215,32747.17128704267
NewYork,36,3604205,4205,NassauCounty(part),7071,6.6,425,1111,787,2322,17,115,3672,3399,1761,2282,1641,2913,771,1373,373,54,541,456,3583,332,1047,5605,768,33250.671757884316
NewYork,36,3604206,4206,NassauCounty(part),18076,15.1,3268,2617,2599,3955,7325,158,113,7973,429,5635,989,921,593,672,771,581,13342,4918,9737,3421,4152,11354,6285,342153.86700597475
NewYork,36,3604207,4207,NassauCounty(part),8806,8.9,504,383,2055,1925,3623,82,5951,2855,1989,2518,1686,512,158,518,,237,5246,1491,6146,1169,527,7491,750,116969.79332273449
NewYork,36,3604209,4209,NassauCounty(part),4954,5.7,55,189,1452,1226,1937,15,3192,1762,1549,83,31,4331,,284,37,17,3113,51,2934,1969,426,3723,399,196959.2248687929
NewYork,36,3604210,4210,NassauCounty(part),8829,10.9,823,1604,1428,1026,4246,525,4594,4234,1941,2479,3868,284,1545,57,519,238,655,271,6721,1836,2035,5743,2999,183676.12413636877
NewYork,36,3604211,4211,NassauCounty(part),10574,11.7,1014,443,982,3795,3288,266,6852,3721,5263,2797,3989,3766,1972,7,,77,727,131,695,3169,2881,5972,2877,316906.57272555324
NewYork,36,3604212,4212,NassauCounty(part),7890,8.9,297,1108,1761,2076,1937,18,4519,3371,127,254,2768,375,1553,494,,89,6879,692,4214,2984,1234,6851,821,298453.4093789607
NewYork,36,3604301,4301,SuffolkCounty(part),11256,6.6,495,1969,1506,2786,463,392,616,524,2797,5281,236,7915,212,746,34,153,9283,1337,6263,3657,2487,8241,1936,365755.64143567876
NewYork,36,3604304,4304,SuffolkCounty(part),16793,16.2,804,958,2032,5052,7127,1623,1113,5689,6624,3843,5727,8761,142,,319,656,12999,2794,1913,386,1993,13750,1898,38611.39165128327
NewYork,36,3604305,4305,SuffolkCounty(part),13792,11.6,1766,3351,2388,3596,3556,91,7878,5914,4184,7233,5891,6613,671,267,96,843,11678,1855,1936,12,2232,11986,1690,1214.0371229698376
NewYork,36,3604306,4306,SuffolkCounty(part),13093,12.8,965,2039,1439,1495,6719,141,743,5662,3839,4683,393,827,739,34,84,664,9561,1473,1167,1453,381,10525,1889,145308.91315970366
NewYork,36,3604307,4307,SuffolkCounty(part),8880,9.0,402,1505,1913,2042,263,816,5173,376,2724,3641,2952,466,841,353,74,22,6866,898,6683,1299,1159,7634,766,129975.25900900901
NewYork,36,3604308,4308,SuffolkCounty(part),8547,9.2,691,1420,1379,1960,368,72,4284,4264,175,2732,1161,6168,888,33,,395,6923,285,5998,2264,234,7980,312,226470.17667017668
NewYork,36,3604309,4309,SuffolkCounty(part),18464,17.4,2690,1545,3974,4455,6419,272,9932,8532,52,573,14448,194,2167,61,144,413,14725,6682,9917,1865,5395,9190,8381,186553.7099220104
NewYork,36,3604310,4310,SuffolkCounty(part),6740,7.2,1720,402,627,2173,2736,83,3567,3174,1924,235,2288,3272,88,373,,416,536,1132,4228,138,136,5943,606,13862.72997032641
NewYork,36,3604311,4311,SuffolkCounty(part),8947,10.3,72,1549,762,2246,3616,774,484,418,3946,4599,2974,4738,371,864,,693,827,1836,4716,2395,2485,5951,1824,239552.7104057226
NewYork,36,3604312,4312,SuffolkCounty(part),12824,13.1,2049,1999,2300,2697,3952,1876,7913,4911,2837,3657,3978,3435,4545,596,271,97,9492,2597,8691,1536,3010,8376,3672,153667.7713661884
NorthCarolina,37,3700100,100,HaywoodCountyJacksonCountyMaconCountyCherokeeCountySwainCountyClayCountyGrahamCounty,36832,24.5,10720,4441,4532,7097,14945,5817,2547,16285,15434,1178,1867,3878,183,,717,5784,26986,8765,24467,36,515,36451,381,3666.4286490008685
NorthCarolina,37,3700201,201,BuncombeCounty(part),22231,19.6,4770,3379,2956,4278,891,2717,12449,9782,7939,929,186,1967,812,444,135,1157,18449,3374,15243,3613,903,21951,167,361368.5664162656
NorthCarolina,37,3700202,202,BuncombeCounty(part),19896,19.0,4913,1268,3252,5350,726,2766,1372,9524,3763,3484,1172,1472,325,,269,2685,14783,282,13957,3857,659,18941,688,385770.14977885
NorthCarolina,37,3700300,300,HendersonCountyTransylvaniaCounty,17839,17.1,3789,2685,2158,4390,6448,2158,9129,871,6819,7792,2757,14534,479,69,,1261,14943,3195,12238,246,508,16935,835,24668.602500140143
NorthCarolina,37,3700400,400,ClevelandCountyRutherfordCountyMcDowellCountyPolkCounty,34236,18.1,10875,4944,4756,6142,13177,5217,1745,16831,194,164,1892,24234,754,17,386,4815,24776,799,24693,2444,760,33511,588,244472.12583245704
NorthCarolina,37,3700500,500,WataugaCountyAsheCountyYanceyCountyAveryCountyMitchellCounty,17626,16.9,3939,1251,3055,3305,7483,2531,8847,8778,7941,6898,835,16333,46,239,173,165,1535,3515,12985,1126,292,16981,581,112673.66957903098
NorthCarolina,37,3700600,600,SurryCountyWilkesCountyAlleghanyCounty,25392,20.6,8266,2355,5103,4337,1464,3133,12778,12614,9442,9521,257,21465,1138,293,362,3767,18688,6957,17248,1187,492,24767,626,118767.92690611216
NorthCarolina,37,3700700,700,CatawbaCounty,20472,15.9,7463,1118,4296,4102,9283,1673,11243,9229,6476,5381,1456,15517,252,854,323,184,14615,348,15541,1523,760,19481,587,152375.91344275107
NorthCarolina,37,3700800,800,BurkeCountyCaldwellCountyAlexanderCounty,34172,19.7,10339,3311,5263,5992,1558,426,19961,14211,159,11272,1882,28951,191,473,549,548,22617,9566,21749,2856,930,33072,716,285663.6456748215
NorthCarolina,37,3700901,901,MecklenburgCounty(part),14700,15.1,5836,1513,1692,3659,5359,2476,7493,727,3291,57,2998,3517,749,212,415,1539,1125,2919,9229,2552,939,12681,1729,255262.78231292518
NorthCarolina,37,3700902,902,MecklenburgCounty(part),20759,20.3,8103,2194,4590,4217,7452,237,1564,1195,4398,672,318,5911,11135,25,67,2452,13689,5476,13473,1811,1191,19495,1025,181164.90197022978
NorthCarolina,37,3700903,903,MecklenburgCounty(part),20328,19.4,4947,2692,3651,4896,637,352,9658,167,788,8314,4235,4321,9769,153,951,1328,152,321,13197,3921,1634,17542,1789,392164.92030696577
NorthCarolina,37,3700904,904,MecklenburgCounty(part),21541,22.6,8417,1457,5042,5714,6841,2487,1148,161,4321,5467,3646,599,1149,145,342,1817,14962,4726,1376,354,3085,19012,1744,35406.38781857853
NorthCarolina,37,3700905,905,MecklenburgCounty(part),11840,9.0,666,2812,771,1251,5365,1642,519,6651,418,5557,436,5621,821,4553,342,554,9973,763,5291,5786,762,10634,456,578644.6875
NorthCarolina,37,3701000,1000,MecklenburgCounty(part),35681,12.2,10788,7096,5561,10668,9292,364,17484,18198,1132,17352,3472,19761,8988,2852,457,1583,2899,4889,23459,7333,1099,32570,2012,733365.7464757153
NorthCarolina,37,3701100,1100,GastonCountyLincolnCounty,42794,17.8,11325,4477,7101,9352,17195,4669,22477,2317,1511,13557,3151,3171,5874,272,1195,4834,32392,7369,32134,3292,820,41644,1051,329275.08996588306
NorthCarolina,37,3701200,1200,RowanCounty,19585,17.1,6934,1983,3660,3888,7856,2199,11218,8367,581,588,2877,135,345,75,166,2943,13822,4631,1353,1451,592,18912,582,145106.9083482257
NorthCarolina,37,3701300,1300,CabarrusCounty,27709,17.7,10654,2425,4183,6098,1169,3395,13715,13994,878,1571,1682,18679,6142,822,385,1649,18124,435,21251,218,261,26282,606,21876.69349308889
NorthCarolina,37,3701400,1400,UnionCounty,21101,11.8,6174,3504,1676,4522,817,3383,11727,9374,819,8926,3589,12835,4597,,,3166,15961,384,1543,1895,1677,18932,1827,189507.31244964694
NorthCarolina,37,3701500,1500,IredellCounty,21909,16.0,8666,2597,4428,4162,9289,1433,12418,9491,6729,696,2575,1579,3997,,257,2761,17719,4411,1583,1696,917,21152,700,169607.225341184
NorthCarolina,37,3701601,1601,GuilfordCounty(part),17333,18.2,5296,591,3341,5089,678,2234,9166,8167,494,456,1734,471,9642,964,831,1153,13127,3621,11537,2175,1282,15739,922,217566.56089540184
NorthCarolina,37,3701602,1602,GuilfordCounty(part),13469,12.4,2287,2214,2087,2169,4963,235,5761,777,3387,3996,1492,4293,6291,178,285,759,9173,2971,8369,2128,1914,11795,946,212862.13527359124
NorthCarolina,37,3701700,1700,GuilfordCounty(part),37988,17.3,9800,7306,6061,7753,13117,3751,18776,19211,8572,1554,4673,1711,11481,362,15,418,2918,67,2673,5188,2871,35165,1591,518807.0364325576
NorthCarolina,37,3701800,1800,ForsythCounty(part),32195,19.6,6700,6555,4909,7128,1692,2911,1826,13989,547,11919,7534,8872,1513,461,315,1868,2342,6682,24161,1352,2857,28895,3085,135275.04581456748
NorthCarolina,37,3701900,1900,ForsythCounty(part),14500,11.3,2287,2557,1687,3250,496,21,723,7297,5261,6317,2155,9591,1995,59,25,1452,11779,2287,1892,1321,426,13853,444,132113.04827586206
NorthCarolina,37,3702000,2000,RandolphCounty,24929,21.0,4895,4971,4327,3201,9999,243,11848,1381,922,12256,247,253,146,31,53,271,264,4976,1925,73,852,24022,689,7307.721930282001
NorthCarolina,37,3702100,2100,StokesCountyYadkinCountyDavieCounty,15423,14.8,3354,1462,3081,2415,6613,1853,8261,7163,63,6533,1418,12565,123,,98,1269,11733,3448,1141,935,192,15015,220,93507.39804188549
NorthCarolina,37,3702200,2200,DavidsonCounty,22174,16.3,6001,1443,3108,4165,968,439,1217,11957,6628,57,2164,15389,3949,259,413,4466,1348,6493,14536,1144,1086,20799,1341,114465.55425272843
NorthCarolina,37,3702300,2300,AlamanceCounty,22259,17.6,7931,1265,3356,4970,1144,2524,11699,156,6844,7164,2246,12734,6286,524,441,366,1783,6364,13977,1918,854,21345,567,191862.79257828294
NorthCarolina,37,3702400,2400,RockinghamCountyPersonCountyCaswellCounty,20176,15.7,6005,2944,3203,3480,7853,2695,1869,937,632,7476,1153,12391,5871,179,361,275,1475,5232,13859,186,224,19626,371,18668.69052339413
NorthCarolina,37,3702500,2500,StanlyCountyMontgomeryCountyAnsonCounty,19816,20.6,4902,3031,2992,2239,8562,2992,8864,1952,6668,7229,1611,1957,6199,834,54,1555,11898,4541,13782,1493,376,19080,467,149369.54985870005
NorthCarolina,37,3702601,2601,WakeCounty(part),23468,17.1,5387,2491,5041,4080,1211,1643,14616,8852,4412,5858,1993,616,14298,656,262,3379,15436,4267,1433,487,1530,21037,1360,48706.106187148456
NorthCarolina,37,3702602,2602,WakeCounty(part)DurhamCounty(part),18740,12.1,2355,4093,3247,4089,5595,1715,8686,154,6557,7855,6356,666,558,466,193,816,1455,3795,13344,16,3849,14389,3387,1671.205976520811
NorthCarolina,37,3702701,2701,WakeCounty(part),18120,13.2,535,6245,2211,3935,435,1694,9389,8731,4263,1572,196,1746,244,2144,867,451,15218,915,85,876,2384,15277,1008,87600.46909492274
NorthCarolina,37,3702702,2702,WakeCounty(part),21629,10.6,4778,4299,3603,4160,8251,1317,1112,159,6871,11723,3457,9722,6111,1557,783,586,17685,3224,14826,3579,1254,20256,779,357968.54685838456
NorthCarolina,37,3702703,2703,WakeCounty(part),24378,13.3,6503,7260,813,2996,925,413,1329,11169,6462,1381,3499,13639,4323,2266,652,92,2163,4526,16771,382,3352,19840,2301,38268.79563540898
NorthCarolina,37,3702801,2801,DurhamCounty(part),15175,12.4,4688,2343,4289,3784,3587,1172,8434,6742,2257,5447,3131,3571,7785,546,65,926,12958,1552,11654,1969,3333,11879,2316,196976.79736408568
NorthCarolina,37,3702802,2802,DurhamCounty(part),19554,17.8,5147,2955,2244,4611,7978,1765,11784,777,4723,6642,3646,48,1744,,268,1734,1386,4558,1217,2888,3000,17411,2143,288806.2237905288
NorthCarolina,37,3702900,2900,OrangeCountyChathamCounty,18251,10.8,6122,3120,3784,2484,61,2853,1839,7412,3878,6273,232,877,5524,155,195,1949,11921,523,1185,1936,1487,15370,1359,193606.49279491536
NorthCarolina,37,3703000,3000,JohnstonCountyFranklinCounty,29353,14.7,7258,4287,4661,6445,166,3354,15436,13917,1452,1171,3513,16832,878,25,,2326,23339,6752,21858,743,2286,26644,2703,74374.4659830341
NorthCarolina,37,3703100,3100,HarnettCountyLeeCounty,25785,17.2,9654,2386,6172,3276,1165,2346,14192,11593,63,7627,3427,14683,68,59,657,329,1882,591,1972,1623,1063,24042,1582,162307.64785728135
NorthCarolina,37,3703200,3200,SampsonCountyDuplinCounty,20140,20.1,6778,1741,4622,3228,8311,2237,1542,9598,6717,751,3769,1426,562,125,354,2253,14545,5557,12692,1891,1032,18461,1626,189163.01886792452
NorthCarolina,37,3703300,3300,GranvilleCountyVanceCountyWarrenCounty,16402,15.3,6067,1352,4013,2415,6612,211,196,5497,2592,3168,1479,5935,8395,,487,2534,9976,3852,11811,74,145,16239,94,7472.009511035239
NorthCarolina,37,3703400,3400,NashCountyEdgecombeCounty,26931,21.2,12552,3365,4972,5103,1955,2536,12658,14272,6911,9582,1357,8163,16369,,938,294,1873,4653,29,1378,742,26019,759,137800.10768259625
NorthCarolina,37,3703500,3500,HalifaxCountyHertfordCountyNorthamptonCounty,14209,17.4,5041,778,2950,1798,6425,2258,8648,5561,251,2874,362,5117,8216,43,354,1897,8779,3727,977,775,245,13916,164,77506.87592371032
NorthCarolina,37,3703600,3600,CumberlandCounty(part),14907,14.0,5905,1225,3492,3358,4799,233,6788,8119,376,421,137,3915,8617,582,41,126,9916,2188,11983,736,532,14531,348,73680.38505400148
NorthCarolina,37,3703700,3700,CumberlandCounty(part),22583,12.2,6805,1682,4447,5195,8885,2374,118,1152,6753,6313,2713,8971,9673,256,659,2289,15917,453,16213,2316,511,21976,351,231671.79294159322
NorthCarolina,37,3703800,3800,RobesonCounty,28036,24.3,14953,2719,5072,5335,11922,2989,1441,13995,7936,158,1454,5796,6293,123,962,2626,18273,9289,17223,1524,475,27396,579,152461.43173063203
NorthCarolina,37,3703900,3900,MooreCountyRichmondCountyScotlandCountyHokeCounty,29530,16.3,6685,2720,4944,5669,11462,4735,12685,16845,8349,1812,1449,15646,912,598,79,3678,184,4618,2281,283,1728,27897,1039,28307.72434812055
NorthCarolina,37,3704000,4000,NewHanoverCountyBrunswickCounty,47327,18.5,15154,5382,8718,13209,14222,5795,25778,21549,16932,1857,2524,34226,855,188,1355,3841,36111,8462,31916,6949,1181,45805,1469,694967.4371923003
NorthCarolina,37,3704100,4100,ColumbusCountyPenderCountyBladenCounty,28972,23.6,7208,4151,5286,5233,11487,2816,15834,13138,1348,1156,1648,17621,8412,8,377,2669,21965,3599,22963,241,163,28642,309,24179.25928482673
NorthCarolina,37,3704300,4300,WayneCounty,18684,18.0,6183,1476,4541,3529,746,1732,1393,8292,463,5956,1722,11594,55,98,164,92,14686,3296,14418,971,1509,17432,1154,97177.16763005781
NorthCarolina,37,3704400,4400,WilsonCountyLenoirCountyGreeneCounty,25783,19.2,11284,4448,3440,4121,1344,3429,14849,1934,5947,7958,2412,7963,1548,,211,338,18552,5754,1937,722,928,24045,1307,72207.5127021681
NorthCarolina,37,3704500,4500,CravenCountyCarteretCountyJonesCounty,30207,19.9,9416,3076,5901,5235,185,5189,1427,1618,8863,8444,2659,18611,8124,646,96,379,24728,5935,22947,1325,885,28998,604,132575.96583573346
NorthCarolina,37,3704600,4600,PittCounty,19462,12.9,9504,3004,4248,3996,5425,279,9328,1134,3458,7788,1729,838,921,,215,1188,1287,4652,124,286,473,18974,446,28600.63713904018
NorthCarolina,37,3704700,4700,BeaufortCountyMartinCountyBertieCountyPamlicoCounty,17097,20.6,6196,2383,1489,2851,737,34,8936,8161,3647,5816,95,793,8119,65,,181,1127,3441,12899,756,681,16256,788,75675.44598467568
NorthCarolina,37,3704800,4800,PasquotankCountyDareCountyCurrituckCountyChowanCountyWashingtonCountyPerquimansCountyGatesCountyCamdenCountyHydeCountyTyrrellCounty,25684,17.7,5910,3236,3421,4731,1754,3542,13791,11893,6851,9725,1695,13532,9741,31,158,2167,16298,4248,1869,3367,848,24723,823,336707.27690390905
NorthDakota,38,3800200,200,BurleighCountyWardCountyRoletteCountyMcLeanCountyBottineauCountyMountrailCountyMcHenryCountyPierceCountyEmmonsCountyMcIntoshCountyKidderCountyRenvilleCountyLoganCountyBurkeCountySheridanCounty,24611,13.6,4317,6224,5161,4071,7151,24,13349,11262,5935,1267,137,14311,64,,87,82,19357,1512,19217,3882,8,24570,33,388278.0829710292
NorthDakota,38,3800400,400,CassCounty,11569,8.4,2455,1519,3195,3078,3176,61,6669,49,1886,3476,373,9161,316,48,65,575,1444,1311,8363,1895,109,11179,13,189572.28801106405
Ohio,39,3900100,100,DefianceCountyWilliamsCountyHenryCounty,9437,10.8,2161,373,1233,2049,4262,1519,615,3422,2861,1369,95,824,244,,39,1439,662,166,7628,22,99,9305,132,2280.830772491258
Ohio,39,3900202,202,LucasCounty(part),11809,8.9,2492,1020,2663,497,496,2669,4915,6894,3125,3,697,1419,423,,27,177,8386,472,1428,99,133,11667,142,9912.092471843509
Ohio,39,3900301,301,LucasCounty(part),13659,16.2,6175,704,2858,3205,4835,256,8257,541,2259,277,344,6832,54,,128,2511,8321,245,9737,1471,724,12934,36,147171.28633135662
Ohio,39,3900303,303,LucasCounty(part),16521,20.9,7857,1131,3877,2839,6818,1856,1389,6132,2351,323,256,7859,63,75,527,2665,9969,357,1186,19,7,16488,33,1907.1787422068883
Ohio,39,3900400,400,ErieCountySanduskyCountyOttawaCounty,18428,12.5,5014,2059,2137,3506,8222,254,9672,8756,553,4819,626,15528,1593,264,417,164,13754,2932,14392,114,271,18080,77,11478.09854569134
Ohio,39,3900501,501,LorainCounty(part),19555,17.2,7359,2232,2452,4777,7769,2325,972,9853,541,6221,45,11997,316,139,156,1815,14843,387,14625,16,1009,18967,415,1674.7890565072871
Ohio,39,3900602,602,CuyahogaCounty(part),13371,13.2,3044,1527,2424,3981,3689,175,752,5851,3413,47,513,1682,127,66,39,824,148,644,1751,1976,97,12719,148,197613.09550519782
Ohio,39,3900603,603,CuyahogaCounty(part),15054,17.9,5684,1119,2707,2652,6585,1991,867,6987,2284,2616,1192,8792,3456,,136,395,8874,396,9956,1138,766,14288,519,113866.13524644612
